#UAVs: 10
Nb of configurations: 10
Nb of simulations per configuration: 5
a					b					Coverage
12.121454883986388	2.4184491213396155	91.32671232876712
11.551515762781873	3.728139532618302	91.1568493150685
8.927977301956792	8.716326827946295	91.13219178082193
11.662551089370268	6.646457366220589	91.02671232876713
7.480621600513611	7.47340456892192	90.92705479452054
4.219696733948778	7.197103226775829	90.92465753424658
1.285408509901781	5.3286665049019355	90.83356164383562
13.08097457217553	11.43024382159153	90.81541095890411
10.568670030234301	14.418381635824447	90.7123287671233
14.078922176731773	12.869252717079481	90.67465753424656
